"Word1";"Word2";"Word3";"Word4";"Word5";"Word6";"Word7";"Word8";"Word9";"Word10";"Word11";"Word12";"Word13";"Word14";"Word15";"Word16";"Word17";"Word18";"Word19";"Word20";"Word21";"Word22";"Word23";"Word24";"Word25";"Word26";"Word27";"Word28";"Word29";"Word30";"Word31";"Word32";"Word33";"Word34";"Word35";"Word36";"Word37";"Word38";"Word39";"Word40";"Word41";"Word42";"Word43";"Word44";"Word45";"Word46";"Word47";"Word48";"Char1";"Char2";"Char3";"Char4";"Char5";"Char6";"Capitalrun1";"Capitalrun2";"Capitalrun3";"Spam"
0,19;0,19;0,19;0;1,08;0,19;0,19;0,98;0,89;0,59;0,09;1,08;0,19;0,89;0,09;0;0;1,18;3,85;0,59;1,78;0;0,09;0,29;0;0;0;0;0;0;0;0;0;0;0,09;0;0;0;0,09;0,09;0;0;0;0;0;0;0;0;0;0;0,19;0,412;0,222;0,015;4,195;49;814;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,8;6;18;0
0;0;0;0;0;0;2,22;2,22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,665;0;0;0,665;0;4,571;25;64;0
0;0;0,38;0;0;0;0;0;0;0;0;1,53;0;0,38;0;0;0,76;0;0,76;0;0;0;0;0;3,84;1,53;0,38;0,38;1,53;0,38;0,38;0,38;0;0,38;0,38;1,15;0,38;0;0;0,38;0;0;0,38;0;0,76;0;0;0;0;0,163;0,054;0;0;0;2,297;17;193;0
0;14,28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,8;5;9;0
0;0;0;0;0;0;0;0;0;0;0;2,08;0;0;0;0;1,04;0;0;0;0;0;0;0;1,04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,478;0;0;0;0;3,291;21;79;0
0;0;0,8;0;2,42;0;0;0;0;0;0;0,4;0;0;0;0;0;0,4;5,26;0;1,61;0;0;0;0,4;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,61;0;0;0;0;0;0;0,27;0;0;2,36;35;59;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,57;0;0;0;0;0;0;7,14;3,57;0;3,57;0;3,57;3,57;0;0;0;3,57;3,57;0;0;0;0;0;0;0;0;0;0;0;0;0;0,24;0;0,24;0;0;1,687;10;27;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,729;0;0,729;0;0;3,833;9;23;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;4;0
1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;2;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0,324;0;0,487;0;0;2,291;22;55;0
0;0;0,64;0;0,64;0;0;0;0;1,29;0;0;0;0;0;2,59;0;0;3,24;0;0,64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,64;0;0;0;0;0;0;0;0;0,574;0;0;5,833;30;105;1
0;14,28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,8;5;9;0
0,33;0,84;0,67;0;0,67;0,33;0,67;0;0,33;0;0,16;0,84;0,16;0;0;0,67;0;0,5;3,03;0,33;2,18;0;0;0;0;0;0;0;0;0;0;0;0,33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,183;0;0,156;0,104;0,026;6,5;525;858;1
1,63;0;1,63;0;0;0;0;0;1,63;0;0;0;0;0;0;1,63;0;0;3,27;0;3,27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,8;0,266;0;2;16;36;1
0;0;0,58;0;1,16;0;0;0;0;0;0;0;0;0;0;0;0,58;0;2,33;0;0;0;0;0;2,33;0;0,58;0;0;0;0;0;0,58;0;0;0;0;0;0;0;0;0;0;0,58;0,58;0;0;0;0;0,203;0;0,407;0,407;0;3,294;17;112;0
0;0;0;0;0;0,23;0;0;0;0,23;0;1,18;0;0;0;0;0,23;0;1,18;0;0,47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,71;0;0;0;0;0;0;0;0;0;0;0,71;0;0;0;0;0,069;0;2,216;44;215;0
0;0;0;0;0;0;0;1,25;0;0,41;0;0;0;0;0;0,41;0;1,67;0,41;0;0,41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,41;0;0;0;0;0;0;0;0;0;0;0;0;0;0,125;0;0,312;0,062;0;1,477;8;65;1
0;0;0,55;0;0,55;0;0;0;0;0,55;0;0;0;0;0;0,55;0;0;1,67;0;0,55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,55;0;0;0;0;0,099;0;0,893;0;0;2,122;16;121;1
0;0;0;0;1,21;0;1,21;1,21;1,21;1,21;1,21;1,21;0;0;0;0;4,87;0;2,43;1,21;4,87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,555;0;0;104,666;311;314;1
0,78;0;0,78;0;1,57;0;0;0;0;0;0;0;0;0;0;1,57;0,78;0;1,57;0;2,36;0;0,78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,682;0,341;0;2,555;22;115;1
0,6;0;0;0;1,21;0;0,6;0;0;0;0;0,6;0;0;0;0;0;0,6;3,65;0;1,21;0;0;0,6;0;0;0;0;0;0;0;0;0;0;0;0;1,21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,101;0,304;0;3,217;30;74;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5;0
0;3,05;0,38;0;1,14;0,19;0;0;0;1,52;0,19;0,76;0,19;0;0;0;1,72;0,38;3,05;0,38;2,67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,19;0;0;0;0;0;0;0,171;0;0,294;0,147;0,024;17,074;430;1144;1
0;0,56;0,28;0;0;0;0,56;0;0;0,56;0,28;0,56;0,28;0;0;1,41;0,28;0;1,97;0;1,12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,28;0;0;0;0;0,114;0;0,153;0;0,153;9,25;394;555;1
0;0;0;0;0;0;0;0;0;3,77;0;0;0;0;0;0;0;0;1,88;0;0;0;0;1,88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,264;0;0;0;0;0;4,333;13;78;1
0;0;0;0;0;0;0;0;0;1,35;0;0;0;0;0;1,35;0;0;1,35;0;0;0;2,7;0;1,35;1,35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,836;0;0;3,285;19;92;1
0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;2;2;2;4;2;2;0;2;2;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0,682;0;0;0;0;2,705;11;46;0
0;0;0,86;0;0;0;0;0;0;0;0,86;0,86;0;0;0;0;0;0,86;6,95;0;4,34;0;0;0;0;0;0,86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,047;2;22;0
0;0,25;0,5;0;0;0;0;0;0;0,5;0;0,63;0;0;0;0;0;0;0,38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,018;0,129;0,092;0,018;0;0;8,021;66;746;0
0;0;1,94;0;0;0;0;0;0;0,97;0;0,97;0;0;0;0;0;0;1,94;0;0;0;0;0;0,97;0,97;0;1,94;0;0,97;0;0;0;0;1,94;0;0;0;0;0;0;0,97;0;0;0;0;0;0;0;0,379;0;0;0;0;8,125;75;195;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;4;0
0;0;0;0;0;0;0;0;0;0;0;0,84;0;0;0;0;0;0;5,04;0;0,84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,84;0;0;0;0;0,143;0;0,143;0;0;1,37;4;37;0
0,39;0;0,98;0;0;0,19;0;0;0;0;0;0,58;0,19;0;0;0,78;0;0,39;5,09;0;0,58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,19;0;0;0,39;0;0,19;0;0;0,239;0;0,444;0;0;1,626;8;122;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,272;3;14;0
0,11;0;0,22;0;0;0;0;0;1,02;0;0;0,34;0;0;0;0;0;0;0,45;0;0,22;0;0;0;0,56;0,68;0,11;0;0;0;0;0;0,34;0;0;0,11;0,22;0;0;0;0;0;0;0;0;0,11;0;0;0,076;0,198;0,03;0;0,03;0;4,211;81;678;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,06;0;0;0;0;0;0;0;1,06;2,65;0;0;0;0,322;0;0;0;0,129;2,6;18;182;0
0;0,34;0;0;0,68;0;0,68;0;0;0,34;0,34;0;0;0;0;0,34;0;1,36;3,42;0;2,73;0;0;0;0,34;0,34;0;0;0;0;0;0;0,34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,048;0,048;0;1,411;15;96;1
0,05;0;0,45;0;0,15;0,1;0;0;0,55;0;0;0,15;0;0;0;0;0;0,05;0,2;0;0,15;0;0;0;0,65;0,7;0,05;0;0;0;0;0;1,16;0;0;0;0,81;0,05;0;0;0;0;0;0;0;0;0;0;0,203;0,195;0,05;0;0,014;0;2,88;45;1080;0
0;0;0;0;0,21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,205;0;0,034;0;0;3,168;15;339;1
0;0;0,74;0;0,74;0;0;0,74;1,49;0;0;0;0;0;0;0;0;0;6,71;0;2,98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,99;0;0;1,666;12;60;1
0,08;0;0,32;0;0,24;0,32;0;0,16;0,16;0;0;0,65;0;0;0;0;0;0;4,67;0;0,65;0;0;0,32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,08;0;0,32;0;0;0,24;0;0;0;0;0,045;0;0,36;0,03;0;1,42;10;196;1
0,05;0;0,15;0;0,05;0,05;0;0;0,52;0;0;0,15;0;0;0,05;0;0;0,05;0,31;0;0,15;0;0;0;0,78;0,83;0,05;0;0;0;0;0;0,47;0;0;0;0;0;0;0;0;0;0,05;0,1;0,1;0;0;0;0,223;0,162;0,084;0;0,015;0;2,725;38;1150;0
0;0;0;0;0;0;0;1,11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,11;0;0;0;0;0,208;0;0,208;0,416;0;3,95;23;79;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;12;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,86;0;0;0;0,86;0;0;0;0,86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,944;8;35;0
0;0;0,69;0;0,69;0;0,69;0;0;0;0;0;0,69;0;0;0;0;0;1,38;0;2,08;0;0;0,69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,35;0;0,701;0,116;0;8,781;34;281;1
0;0;0,33;0;0,33;0;0,33;0,33;0;0;0;0,33;0;0;0;1,65;0;1,65;2,64;0;0,66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,161;0,537;0;0;2,517;9;141;1
0;0;0;0;0;0;0;0;0;0;0;1,28;0;0;0;0;0;0;3,84;0;0;0;0;0;1,28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,28;1,28;0;0;0;0;0;0;0;0;0;1,428;2;10;0
0;0;1,1;0;0,55;0;0;0;0;0,55;0;0;0;0;0;0,55;0;0;2,2;0;1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,55;0;0;0;0;0,097;0;0,683;0;0;2,338;19;145;1
0;0;0,22;7,07;0;0;0;0,45;0;0;0;0;0;0;0;0,45;0;0;0,22;0;0,45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,22;0;0;0;0;0;0;0;0;0,22;0;0;0;0,153;0,092;0;0;0;0,03;2,47;27;425;1
0;0;0;0;6,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,5;2;3;0
0;0,85;0,42;0;0,42;0;0,42;0;1,27;0,85;0;0,42;0,42;0;0;0;0;0;2,55;0;2,12;0;0;0,42;0;0;0;0;0;0;0;0;0;0;0;0;0;0,42;0;0;0;0;0;0;0;0;0;0;0;0,221;0;0,177;0,221;0,177;8,777;54;553;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,88;2,65;0;0,88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,88;0;0;0;0;0;0;0;0;0;0;0;0;0,14;0;0;0;0;1,512;7;62;1
0,4;0;0,6;0;0,2;0,6;0,2;0,6;0,2;0,2;0,2;1,2;0;0;0;0,4;1,61;0,4;2,21;1,81;2,62;0;0,2;0,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,096;0;1,453;0,129;0;3,946;64;513;1
0;0,62;0,62;0;0;0,62;0;2,82;0;0,31;0,31;2,5;0;0;0;2,5;0;0;5,32;0,31;1,56;0;0;0,62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,055;0;0,111;0,111;0,055;1,672;6;92;1
0,09;0;0,27;0;0,36;0,09;0;0,18;0,09;0;0;0,72;0;0,36;0;0;0;0;2;0;3,27;0;0,36;0,09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,27;0;0;0;0,015;0,047;0,031;0,252;0,031;0,031;3,816;69;542;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,722;57;85;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,16;0;0;4,16;0;0;0;0;0;0;0;0;0;0;0;4,16;0;0;0;0;0,704;0;0;0;0;1,428;4;10;0
0;0;0;0;0;0;0;0;0;0;0;3,7;0;0;0;0;0;3,7;0;0;0;0;0;0;3,7;0;0;0;0;3,7;0;0;0;0;0;0;3,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,466;6;22;0
0;0;0;0;0,27;0;0;0,27;0;0;0;0,27;1,91;0;0,27;0,27;0;0,54;0;0;0;0;0;0;0,27;0,27;0;0,54;0;0,27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,27;0;0;0,039;0,117;0;0;0;0;2,52;55;189;0
0;0;0,4;0;0;0;0;0;0;0,8;0;0;0;0;0;0;0;0;0,4;0;0,4;0;0;0;1,2;0,8;0;0;0;0,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,099;0;0,049;0;0;2,288;9;135;0
0;0;0;0;0,78;0;0;0;0,78;0,78;0;0,78;0;0;0;0,78;0;0;1,56;0;0;0;0;0;0,78;0,78;0;1,56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,544;0;0;0,136;0;2,62;11;76;0
0;0;0;0;1,05;0;0;0;0;0;0;0;0;0;0;0;0;0;2,11;0;2,81;0;0;0;0;0;0,7;0;0;0;0;0,35;0;0,35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,047;0;0;0;0,047;2,232;12;163;0
0;0;0,55;0;1,11;0;0;0;0;0;0;0;0,92;0;0,18;0;0,37;0,37;3,15;0;0,92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,185;0;0,464;0;0;1,392;4;78;1
0;0;0;0;1,85;0;0;1,85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,223;0;0;0;0;3;15;54;1
0;0;0,31;0;0,63;0,63;0,31;0,31;0;0;0;0,31;0,31;0;0;0,31;0,31;0;2,55;0;3,19;0;0;0,31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,31;0;0;0;0;0,108;0;0;0,163;0,054;1,515;10;144;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,5;2,63;3,5;2,63;1,75;1,75;0,87;0,87;0;0,87;1,75;0,87;0,87;0;2,63;0,87;0;0;0,87;0;1,75;0;0;0;0;0,49;0,122;0,122;0;0;2,203;12;130;0
0,33;0,42;0,75;0;0;0,25;0;0,08;0,16;1,09;0,33;1,09;0,16;0;0;0,67;0,67;0,08;2,52;0;0,92;0;0;0,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,08;0;0;0;0;0,08;0;0;0;0,014;0,029;0;0,523;0,378;0;3,631;67;897;1
0;0,55;0,55;0;2,22;0;0,55;0;0;0;0;0,55;0,55;0;0;0,55;3,88;0;3,88;0;1,66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,255;0;1,191;0,34;0;4,59;140;202;1
0,49;0;0,74;0;0,24;0,74;0,24;0,74;0,24;0,24;0,24;1,23;0;0;0;0;1,23;0;1,23;1,73;2,47;0;0,24;0,74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,116;0;1,634;0,155;0;3,975;47;485;1
0,89;0;0;0;0,89;0,89;0;0;0;0;0;0;0;0;0;0;0;0;2,67;0;1,78;0;0;0;1,78;0,89;1,78;0,89;0;0,89;0;0;0;0;0,89;0;0,89;0;0;0;0;0;0;0;0,89;0;0;0;0,149;0,298;0;0;0;0;2,259;15;61;0
0,09;0,38;0,57;0;0,48;0,38;0;0;0;0,38;0;1,53;0,19;0;0,09;0;0,09;0;3,55;0;1,24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,038;0,038;0;0,246;0,894;0,012;4;70;640;1
0;0;1,33;0;1,78;0,44;0;0,44;0;0;0;0;0;0;0;0;0;0;4,46;0,89;0,89;0;0,44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,44;0;0;0;0,078;0,078;0;0;0;0;1,541;5;37;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,52;4,76;4,76;4,76;4,76;4,76;4,76;4,76;0;4,76;4,76;4,76;0;0;0;4,76;0;0;0;0;0;0;0;0;0;1,257;0;0;0;0;3,333;11;30;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,69;5,93;0;0,84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,84;0;0;0,84;0;0,84;0;0;0;0;0;0;0;0;1,285;4;36;0
0;0;0,68;0;0;0;0;1,36;0;0;0,68;0,68;0;0;0;0;0;0;3,4;0;1,36;0;0,68;0,68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,238;0,238;0;2,232;19;96;1
4,34;0;0;0;0;0;0;0;0;0;0;4,34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,75;4;14;0
0;0;0;0;0;0;0;0;0;0;0;0,86;0;0;0;0;0;0;1,73;0;0,86;0;0;0;6,08;3,47;0,86;0,86;0,86;0,86;0,86;0,86;0;0,86;0,86;0,86;0,86;0;0;0,86;0;0;0,86;0;0,86;0;0;0;0;0,267;0,133;0,133;0;0;2,607;13;73;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5;0
0;0;0,66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,66;0;0;0;0;0,231;0;0,231;0;0;1,761;17;37;0
0;0;0,14;0;0,14;0;0,14;0;0,57;0,14;0,14;0;0;0;0;0,86;0;0,57;0,57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,06;0;0,826;0,745;0;5,456;72;1315;1
0;0;0;0;0;0,32;0;0;0;0;0;0;0;0;0;0;0,96;0;0;0;0;0;0;0;0;0;0;0;0;2,24;0;0;0;0;0;0;0;0;0,32;0;0;0;0;0;0;0;0;0;0,18;0,27;0,045;0;0;0;2;14;178;1
0,54;0;0;0;2,16;0;0;0,54;0;1,08;0;0;0;0;0;0;1,08;0;2,7;0;0,54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,54;0;0;0;0;0;0;0;0;0;0;0;0;0,051;0;0;0;0;1,49;19;82;1
0,27;0,27;0,55;0;0,27;0,27;0;1,37;0,27;0,82;0,27;0,55;0;0;0;0;1,37;0,55;1,65;2,2;3,03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,27;0;0;0;0;0;0;0;0;0;0,28;0;1,029;0,093;0;3,621;63;344;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,12;0;0;0;2,12;0;0;4,25;0;0;0;0;2,12;0;2,12;0;0;0;0;0;0;0;0;0;2,12;0;0;0;0;0,714;0;0;0;0;2,708;15;65;0
0;0;0;0;0;0;0;0;0;0;0;0,91;0;0;0;0;0;0,91;0,91;0;0,45;0;0;0;2,73;3,19;0,91;0,45;0;0;0;0;0;0;0,45;0;0,45;0;0;0;0;0;0;0;0;0;0;0;0,075;0,151;0;0;0;0;2,158;20;136;0
0;0;0,21;0;0,21;0;0;0;0;0;0;0,84;0;0;0;0,21;0;0;0;0;0;0;0;0;0;0;0;0,42;0;0;0;0;0;0;0;0,42;0;0;0,21;0;0;0;0;0;0;1,48;0;0;0;0,057;0;0;0;0;2,807;39;379;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,96;2,97;1,98;2,97;0,99;0,99;0,99;0,99;0;0,99;0,99;0,99;0;0;0;0,99;0;0;0,99;0;0,99;0,99;0;0;0;0,479;0;0,239;0;0;2,688;13;121;0
0;0,33;0,16;0;1,15;0,33;0,16;0;0;1,32;0;0,16;0;0,16;0,16;0,99;0;0;2,8;0;2,31;0;0,33;0;0;0;0,16;0;0;0;0;0;0;0;0;0;0,49;0;0;0;0;0;0;0;0,33;0;0;0;0;0,126;0;0,076;0,076;0,025;3,401;37;364;0
0;0;1,21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,21;0;0;0;0,212;0,212;0;0;0,212;0;3,272;24;72;1
0;0,54;0;0;0;0;1,08;0;0;0,54;0,54;0,54;0;0;0;2,17;0;0,54;3,26;0;1,08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,54;0;0;0;0;0;0;0,347;0;0;1,325;5;53;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5;0
0;0;0;0;0;0;0;0;0;0;0;0,69;0;0;0;0,69;0;0;2,79;0;0,69;0;0;0;2,09;0;0;0;0;1,39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,69;1,39;0;0;0;0,221;0;0;0;0;2,184;12;83;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14,28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;7;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5;0
0;0,57;0,57;0;1,14;0,57;2,28;0;0;0,57;0;0,57;0;0;0;0;0;0,57;3,42;0;1,14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,57;0;0;0;0;0,081;0;0,487;0;0,081;16,217;147;373;1
0,27;0;0,27;0;0;0;0;0;0;0;0;0,81;0;0;0;0;0;0;0,54;0;0,27;0;0;0;9,83;0,81;0,54;0,27;0,27;0,27;0,27;0,27;0;0,27;0,27;0,27;0,54;0;0,27;0,27;0;0,54;0,54;0;0,54;0;0;0;1,411;1,411;0,041;0;0;0;4,891;20;675;0
0,05;0;0,45;0;0,16;0,11;0;0;0,62;0;0;0,16;0;0;0;0;0;0,05;0,22;0;0,16;0;0;0;0,62;0,67;0,05;0;0;0;0;0;0,9;0;0;0;0,67;0;0;0;0;0;0;0;0;0;0;0;0,121;0,162;0,04;0;0,016;0;2,887;45;875;0
